"objectid","standort","ortsbezeichnung","quartier","stadtkreis","baujahr","historisches_baujahr","art_eigentuemer","eigentuemer","wasserart","brunnennummer","brunnenart","art","architekt_bildhauer","steinhauer","material_trog","material_saeule","material_figur","abgestellt","datum_abstellung","grund_abstellung","hkoord","vkoord","bemerkung1","bemerkung2","foto","druckzone","u_aks_nummer","datum_wiederinbetriebnahme","datum_aenderung","geometry"
"85","Bachwiesenstrasse 40","GZ bei Volière","Altstetten/Albisrieden","9","1958","1962","städtisch","IMMO","Züriwasser","635","Brunnen in städtischer Liegenschaft","öffentlich","","","Findling","","","nein","","","2679098.448","1248305.384","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{582333AC-71DA-440A-88E4-E4EB1B39A332}","","202308241444","POINT (2679098.5 1248305.4)"
"86","Friedhofstrasse, unterhalb Reservoir Lyren","","Altstetten/Albisrieden","9","2018","1970","öffentlich","Verschönerungsverein Zürich","Quellwasser","734","Brunnen des Verschönerungsvereins","öffentlich","Thomas Jud, Jud Skulpturen","","Holz","Holz","Holz","nein","","","2678047.207","1248404.117","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/734.jpg","Brunnennetz","{25B99639-A46E-447F-8D1F-42D01608A05C}","","202308241444","POINT (2678047.2 1248404.1)"
"87","Triemlistrasse 45","Schulhaus Triemlistrasse","Altstetten/Albisrieden","9","1958","","städtisch","IMMO","Züriwasser","625","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2679142.3","1247396.568","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{874814CA-A489-4F8C-982A-3B4E680B9A2D}","","202308241444","POINT (2679142.2 1247396.6)"
"88","oberhalb Reservoir Lyren","Bachtobelweg, bei Grossmutter E","Altstetten/Albisrieden","9","2020","1995","öffentlich","Verschönerungsverein Zürich","Quellwasser","735","Brunnen des Verschönerungsvereins","öffentlich","","","Holz","Holz","Holz","nein","","","2677741.518","1247893.919","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/735.jpg","Brunnennetz","{91B70598-9DA7-4A75-BE7A-7F954DA866FA}","","202308241444","POINT (2677741.5 1247893.9)"
"89","Hasenrain, Albisrieden","Schiessplatz + Fam.-Erholungsanlage","Altstetten/Albisrieden","9","2015","1977","Verschönerungsverein","Verschönerungsverein Zürich","Züriwasser","1005","Brunnen des Verschönerungsvereins","öffentlich","","","Holz","","","nein","","","2678527.827","1247675.722","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1005.jpg","HZ Albisrieden-Leimbach","{B3C4221D-21CC-43F1-A0F9-B537B4EA0CF2}","","202308241444","POINT (2678527.8 1247675.8)"
"90","Hohensteinstrasse/Hubbach","Blockhaus ETH","Altstetten/Albisrieden","9","1905","","Privat","ETH, Abt. Forstwirtschaft","Quellwasser","796.2","privater Brunnen","privat","","","","","","nein","","","2678378.376","1246842.854","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/796.2.jpg","Brunnennetz","{9D6EA582-5471-4F05-B3D7-807CD948B449}","","202308241444","POINT (2678378.5 1246842.9)"
"91","Bergstr. ob. Station Uitikon-Waldegg","","Altstetten/Albisrieden","9","1987","1987","Privat","Verschönerungsverein Zürich","eigene Versorgung","1128","Brunnen des Verschönerungsvereins","privat","Josef und Stefan von Wyl","Josef und Stefan von Wyl","Findling Roter Ackerstein","","","nein","","","2677867.072","1246423.826","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","fremde Anlagen","{61246BF0-99FF-4269-AFFC-A30B401F242F}","","202308241444","POINT (2677867 1246423.9)"
"152","Hohensteinstrasse/Hubbach","beim Rastplatz","Altstetten/Albisrieden","9","","","Privat","ETH, Abt. Forstwirtschaft","Quellwasser","796.1","privater Brunnen","privat","","","Holz","","","nein","","","2678339.803","1246861.483","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/796.1.jpg","Brunnennetz","{33D81CF7-7B7E-4A32-90DF-F8D4862C29D8}","","202308241444","POINT (2678339.8 1246861.5)"
"173","Dennlerstrasse 55","Sportplatz Utogrund","Altstetten/Albisrieden","9","1979","","städtisch","unbekannt","Züriwasser","920.2","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","","nein","","","2679972.611","1248049.749","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{646CAD67-1112-4701-9A6A-13993A7D0F00}","","202308241444","POINT (2679972.5 1248049.8)"
"175","Eugen Huber-Strasse 145, 147","Schulhaus Loogarten","Altstetten/Albisrieden","9","","1975","städtisch","IMMO","Züriwasser","990","Brunnen in städtischer Liegenschaft","öffentlich","Naef & Studer & Studer Architekt","","Beton","Beton","","nein","","","2678121.765","1249106.151","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{4725E985-83C5-47A4-B528-9439DE269835}","","202308241444","POINT (2678121.8 1249106.1)"
"176","Lochergut/Seebahnstrasse 181/185","Kindergarten","Aussersihl","4","","1991","städtisch","IMMO","Züriwasser","1155","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2681481.287","1247823.2","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{85F43907-0014-4C17-AB4D-DD18648EFA8E}","","202308241444","POINT (2681481.2 1247823.2)"
"178","Altstetterstrasse 248/250/256","Schulhaus Untermoos","Altstetten/Albisrieden","9","1955","1955","städtisch","IMMO","Züriwasser","632.1","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","","nein","","","2678847.831","1248302.846","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{73F582BF-1C0D-40D7-98CE-99A726179A07}","","202308241444","POINT (2678847.8 1248302.9)"
"179","Espenhofweg 60/66","Schulhaus Letzi (Br. bei Sportplatz)","Altstetten/Albisrieden","9","1956","1957","städtisch","IMMO","Züriwasser","633.1","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","","nein","","","2679897.713","1247306.75","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{8F1E1DB4-DA2F-4B7B-A735-81F8EAFC6790}","","202308241444","POINT (2679897.8 1247306.8)"
"193","In der Ey  20","Schulhaus In der Ey","Altstetten/Albisrieden","9","","","städtisch","IMMO","Züriwasser","626","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","","nein","","","2679244.483","1247511.541","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{F3465633-2AAA-4543-A441-32CC76DF5413}","","202308241444","POINT (2679244.5 1247511.5)"
"196","Aemtlerstrasse 149/151","Friedhof Sihlfeld A","Wiedikon","3","1913","1912","städtisch","IMMO","Quellwasser","550.2","Brunnen in städtischer Liegenschaft","öffentlich","","Hünerwadel","St. Tryphon Marmor","St. Tryphon Marmor","Hartsandstein","nein","","","2680947.983","1247744.826","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{AA9FA5B8-7430-4CF7-95BD-12C986FFBF6E}","","202308241444","POINT (2680948 1247744.9)"
"197","Aemtlerstrasse 149/151","Friedhof Sihlfeld A","Wiedikon","3","1913","1912","städtisch","IMMO","Quellwasser","550.1","Brunnen in städtischer Liegenschaft","öffentlich","","Hünerwadel","St. Tryphon Marmor","St. Tryphon Marmor","Hartsandstein","nein","","","2680933.073","1247759.204","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Brunnennetz","{B392EA28-4882-40F1-8571-CE57CDEB8226}","","202308241444","POINT (2680933 1247759.2)"
"199","Rautistrasse 399","Wohnsiedlung BG Limmattal","Altstetten/Albisrieden","9","1966","","Privat","Baugenossenschaft Limmattal","Züriwasser","797","privater Brunnen","privat","","","Granit","Granit","","nein","","","2677803.338","1249159.323","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{C259B913-CB4E-4C11-9DEB-B46D44E9EED8}","","202308241444","POINT (2677803.2 1249159.4)"
"201","Letzigraben 204","Schulhaus Altweg","Altstetten/Albisrieden","9","","2003","städtisch","IMMO","Züriwasser","1226","Brunnen in städtischer Liegenschaft","öffentlich","","","Gneis","","","nein","","","2679594.973","1247368.512","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{86D1DB7B-6623-43D2-B31A-CACACBA69D50}","","202308241444","POINT (2679595 1247368.5)"
"203","Bullingerstrasse 5","Anlage Bullingerhof","Aussersihl","4","","1984","städtisch","GSZ","Züriwasser","1096","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2681185.154","1248189.183","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1096.jpg","Limmatzone","{69B1D0BA-F66A-4A42-889A-AFE8998EEFAF}","","202308241444","POINT (2681185.2 1248189.1)"
"213","In der Wässeri 13-15","Altersheim","Altstetten/Albisrieden","9","","1977","Privat","Baugenossenschaft Limmattal","Züriwasser","1009","privater Brunnen","privat","Walter Gautschi, 8008 Zürich","","Bavenogranit, Model Kuhn II","Bavenogranit, Model Kuhn II","","nein","","","2679172.928","1247527.051","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{2A779EC2-4C4E-4B9B-B0D9-360E96146048}","","202308241444","POINT (2679173 1247527)"
"214","Bullingerstrasse  63-73","Überbauung Hardau","Aussersihl","4","","1977","städtisch","IMMO","Züriwasser","1011","Brunnen in städtischer Liegenschaft","öffentlich","Max p.Kollbrunner, Architekt","","","","","nein","","","2680893.886","1248275.754","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{8EE249F3-C5E8-42D6-8FE8-DCB401F74AB1}","","202308241444","POINT (2680894 1248275.8)"
"216","Grünauring 30","Schulhaus Grünau","Altstetten/Albisrieden","9","","","städtisch","IMMO","Züriwasser","1017","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2679279.51","1250063.829","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{01B119A4-19E3-4986-9743-A7657AB6BF1E}","","202308241444","POINT (2679279.5 1250063.9)"
"230","Rautistrasse 199 - 207","Schulhaus Buchlern","Altstetten/Albisrieden","9","","1979","städtisch","IMMO","Züriwasser","1040","Brunnen in städtischer Liegenschaft","öffentlich","Armin Wanger, 8008 Zürich","","Marmor","","","nein","","","2678516.229","1248647.662","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{D8A77AD0-3874-415C-B5D6-D12BA0FA5D21}","","202308241444","POINT (2678516.2 1248647.6)"
"231","Rautistrasse 199 - 207","Schulhaus Buchlern","Altstetten/Albisrieden","9","","1979","städtisch","IMMO","Züriwasser","1039","Brunnen in städtischer Liegenschaft","öffentlich","","","Castone","","","nein","","","2678580.433","1248653.092","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{9C4528D9-2647-45BA-A499-FDC96DFA59B3}","","202308241444","POINT (2678580.5 1248653.1)"
"241","Hönggerstrasse 119","Altersheim Sydefädeli","Hoengg/Wipkingen","10","","1984","städtisch","IMMO","Züriwasser","1100.2","Brunnen in städtischer Liegenschaft","öffentlich","Lorenz Moser, 8032 Zürich","","Kunststeintrog","","Eisenplatik","nein","","","2681436.814","1249931.732","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{9306CBDA-9240-40CC-B9EF-B303CBA865A1}","","202308241444","POINT (2681436.8 1249931.8)"
"242","Hönggerstrasse 119","Altersheim Sydefädeli","Hoengg/Wipkingen","10","","1984","städtisch","IMMO","Züriwasser","1100.1","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2681456.824","1249960.49","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{D3324374-7597-44A9-AE01-E6841F9186A7}","","202308241444","POINT (2681456.8 1249960.5)"
"243","Bullingerstrasse 62","Schulhaus Hardau","Aussersihl","4","","1984","städtisch","IMMO","Züriwasser","1106","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","","nein","","","2680877.373","1248520.578","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{62A317EF-8C59-4A04-AC96-C967E2DD17FC}","","202308241444","POINT (2680877.2 1248520.6)"
"245","Hohlstrasse 600","IBM","Altstetten/Albisrieden","9","","1986","Privat","IBM","Züriwasser","1115.2","privater Brunnen","privat","","","","","","nein","","","2679194.707","1249471.19","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1115.2.jpg","Limmatzone","{CBE81695-2A48-4D72-B021-E03D8CE16073}","","202308241444","POINT (2679194.8 1249471.2)"
"246","Hohlstrasse 600","IBM","Altstetten/Albisrieden","9","","1986","Privat","IBM","Züriwasser","1115.1","privater Brunnen","privat","W. Gantenbein","","","","","nein","","","2679181.248","1249476.303","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1115.1.jpg","Limmatzone","{8D971471-9761-49ED-85E1-93A3A13B12D8}","","202308241444","POINT (2679181.2 1249476.2)"
"253","Goldackerweg 22","","Altstetten/Albisrieden","9","","1988","Privat","Jüdische Gemeinde Zürich","Züriwasser","1136","privater Brunnen","privat","W. Müller, 8954 Geroldswil","W. Müller","","","","nein","","","2679109.558","1247148.699","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{4C841871-3E02-4EC8-9551-B2D6F27BC517}","","202308241444","POINT (2679109.5 1247148.8)"
"256","Sieberstrasse 10","Altersheim Tiergarten","Wiedikon","3","","1988","Privat","Alterszentrum Im Tiergarten","Züriwasser","1138","privater Brunnen","privat","","","","","","nein","","","2680946.732","1246543.499","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{24A3C40A-31B4-41E0-8291-79FE78A50DE6}","","202308241444","POINT (2680946.8 1246543.5)"
"262","Luggweg-Strasse 2/4","Im Hofe","Altstetten/Albisrieden","9","","1991","Privat","Eisenbahner-Baugenossenschaft","Züriwasser","1156","privater Brunnen","privat","","","","","","nein","","","2679457.596","1249300.084","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{02B84738-5E33-4435-A165-D72D9E736B71}","","202308241444","POINT (2679457.5 1249300.1)"
"263","Baslerstrasse 60","","Altstetten/Albisrieden","9","","1992","Privat","Piller + Co.","Züriwasser","1164","privater Brunnen","privat","","","","","","nein","","","2679859.386","1248961.306","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{DCCA7359-CECA-4DC0-B420-816E19648200}","","202308241444","POINT (2679859.5 1248961.2)"
"266","Ginsterstrasse 54","bei Kirche","Altstetten/Albisrieden","9","","1983","Privat","Kirchgemeinde Albisrieden","Züriwasser","1084","privater Brunnen","privat","","","Muschelkalk","Muschelkalk","Bronze","nein","","","2679544.923","1247798.922","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{5E36D0AD-7A0C-4310-87C5-D4E3606E423C}","","202308241444","POINT (2679545 1247798.9)"
"293","Friedhofstrasse 89","Sportanlage Buchlern","Altstetten/Albisrieden","9","","1997","städtisch","SPA","Züriwasser","1191","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","","nein","","","2678420.67","1248282.038","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{A2535EFE-8C3C-498F-B4A4-0A90DDAC3831}","","202308241444","POINT (2678420.8 1248282)"
"295","Bäulistrasse 2a","","Hoengg/Wipkingen","10","","1997","Privat","Stiftung zur Förderung des Baus billiger Wohnungen","Züriwasser","1193","privater Brunnen","privat","Lilian Hasler Dürrer","","Roter Ackerstein","","","nein","","","2680528.31","1250084.039","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{6A6A2DD7-1EFE-4C71-9006-18C938AA3934}","","202308241444","POINT (2680528.2 1250084)"
"296","Döltschiweg bei 130","GZ Heuried","Wiedikon","3","","","städtisch","IMMO","Züriwasser","1198","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","Beton","","nein","","","2680413.022","1246827.133","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{ABEE2F43-81D1-428E-8E89-098EBCAD06E4}","","202308241444","POINT (2680413 1246827.1)"
"297","Luggweg-Strasse 137","","Altstetten/Albisrieden","9","","1999","Privat","Baugenossenschaft der Strassenbahner","Züriwasser","1199","privater Brunnen","privat","","","Granit","Granit","","nein","","","2679274.539","1248490.853","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{342B5BA7-FAD0-46A8-85F2-CD5EFDE01D4B}","","202308241444","POINT (2679274.5 1248490.9)"
"298","Birmensdorferstrasse 497, 501","Stadtspital Triemli, Maternité. Trinkbrunnen","Wiedikon","3","","","städtisch","Stadt Zürich","Züriwasser","1202.3","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","Granit","nein","","","2679857.184","1246606.708","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","HZ Albisrieden-Leimbach","{6444D094-4AE1-4CF6-9132-A8199F36F1EE}","","202308241444","POINT (2679857.2 1246606.8)"
"299","Birmensdorferstrasse 497, 501","Stadtspital Triemli, Spital","Wiedikon","3","","","städtisch","Stadt Zürich","Züriwasser","1202.2","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","Granit","nein","","","2680001.163","1246621.74","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","HZ Albisrieden-Leimbach","{CDF4C903-CEE0-46FB-B6D7-2748E7E805B8}","","202308241444","POINT (2680001.2 1246621.8)"
"300","Birmensdorferstrasse 497, 501","Stadtspital Triemli, Spital","Wiedikon","3","","","städtisch","Stadt Zürich","Züriwasser","1202.1","Brunnen in städtischer Liegenschaft","öffentlich","","","Kunststein","","Kalkstein","nein","","","2679978.062","1246662.301","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","HZ Albisrieden-Leimbach","{BD888DD2-AF27-40C1-BC1C-CB4307743777}","","202308241444","POINT (2679978 1246662.2)"
"302","Letzigraben 115","","Altstetten/Albisrieden","9","","2002","Privat","MC Zürich","Züriwasser","1215","privater Brunnen","privat","","","Beton","","","nein","","","2680001.383","1247813.037","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1215.jpg","Limmatzone","{2649E440-8C55-49F5-B5F6-929D8BE5040F}","","202308241444","POINT (2680001.5 1247813)"
"305","Hardturmstrasse/Hardturmweg","","Industrie","5","","2002","Privat","unbekannt","Züriwasser","1218","privater Brunnen","privat","","","Beton, Wasserbecken blau eingefärbt","","","nein","","","2681104.335","1249761.764","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{1057188A-B5C9-4C42-A8AD-4A05F61CB6FB}","","202308241444","POINT (2681104.2 1249761.8)"
"307","Emil Klöti-Strasse 25","Krankenheim Käferberg","Hoengg/Wipkingen","10","","2002","städtisch","Pflegezentrum Käferberg","Züriwasser","1222","Brunnen in städtischer Liegenschaft","öffentlich","","","","","","nein","","","2681363.602","1250364.313","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/1222.jpg","BZ Waidberg","{32E9AEBA-C92B-460C-82C3-7A93F2886CB3}","","202308241444","POINT (2681363.5 1250364.4)"
"327","Bühlstrasse 6/Goldbrunnenstrasse 78","Schulhaus Bühl B","Wiedikon","3","","1976","städtisch","IMMO","Züriwasser","547","Brunnen in städtischer Liegenschaft","öffentlich","","","Beton","","","nein","","","2681400.06","1246960.716","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{7BE774DD-3092-443D-9A37-7D65C50A164C}","","202308241444","POINT (2681400 1246960.8)"
"328","Zurlindenstrasse/Eschwiesenstrasse","Kindergartengebäude","Wiedikon","3","","","städtisch","IMMO","Züriwasser","557","Brunnen in städtischer Liegenschaft","öffentlich","","","Kunststein","","","nein","","","2681427.102","1247496.76","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{DAA6E2D7-6160-48FC-9977-7CCA7F1BFD53}","","202308241444","POINT (2681427 1247496.8)"
"329","Gutstrasse 107","Schulhaus Im Gut","Wiedikon","3","","1949","städtisch","IMMO","Züriwasser","560","Brunnen in städtischer Liegenschaft","öffentlich","","","Granit","","","nein","","","2680446.307","1247290.663","","","https://wvzm0cun.global.szh.loc/Brunnenbilder/","Limmatzone","{F96F0156-394A-4E19-8D36-CC893EE04966}","","202308241444","POINT (2680446.2 1247290.6)"
